,logFC,AveExpr,t,P.Value,adj.P.Val,B
DSG1,-0.946229544895196,8.39045315477662,-52.2375530843772,0.0,0.0,1277.68997795948
TACSTD2,-0.935442501942525,9.85530883965911,-42.777535158613,0.0,0.0,869.873934384259
RHOV,-0.919087672651256,7.77069602717739,-59.8940115554459,0.0,0.0,1653.34801529974
CCND1,-0.911749192179955,8.107372722569,-48.5129231419114,0.0,0.0,1109.14565129532
DYNLL1,-0.908369047703951,9.59060367748246,-57.226085971943,0.0,0.0,1518.0952193321
DBI,-0.89439313321956,8.99862860440584,-50.6446911657498,0.0,0.0,1204.51270902763
CAV1,0.874924529966735,8.3474552777745,47.4219766341065,0.0,0.0,1062.00849407874
H2AFZ,-0.868348684487698,9.42241671165916,-45.1736401060039,0.0,0.0,966.955752808634
LIMA1,0.838614867309168,8.38918286906072,47.2006194660966,0.0,0.0,1052.49901964768
CLDN4,-0.815058631058309,7.66946381898908,-39.1921422759744,0.0,0.0,733.436187871337
PHLDA2,-0.814676103351082,7.85301635034199,-37.7453549385506,4.00759142614375e-302,3.50176840019534e-300,681.313513104623
ATP1B3,0.812319678368379,9.32987324446345,49.614370661335,0.0,0.0,1158.1361767746
FABP5,-0.805228568765594,9.87239850598036,-29.3524015689507,8.67856342479096e-186,3.5971532759422e-184,413.746531512366
TIMP1,0.799277015936149,7.33578634650808,58.3506555408363,0.0,0.0,1574.55576726712
S100A14,-0.792138662741373,10.3035644786899,-48.4346875498104,0.0,0.0,1105.97551608438
ITGB1,0.787161829306814,7.93333879543539,48.2684714186054,0.0,0.0,1098.70753521082
SFN,-0.775724067936396,10.8386660846296,-51.1693231148491,0.0,0.0,1228.41759969408
PDLIM1,0.771377761274366,8.32132646155372,43.6340153441851,0.0,0.0,904.362453960769
TUBB2A,-0.756614823304188,8.21691036756116,-39.442637786187,0.0,0.0,742.749475674731
CKS2,-0.746112941793815,7.95477837910707,-39.6292055201354,0.0,0.0,749.606107386914
KRT19,0.744058429066172,7.25219835230345,40.1138967821632,0.0,0.0,767.531670559854
EMP2,-0.739498155278494,8.38224421484688,-42.1335593193012,0.0,0.0,844.964123510628
PIK3R1,0.731502598520941,7.48236224261432,45.9140109791626,0.0,0.0,997.900050346827
SFRP1,0.720299135616061,7.22345725002207,56.2380957992524,0.0,0.0,1469.16622028597
DUSP1,0.71025036715603,9.82195066811058,31.1915467409962,5.06899933387564e-209,2.64323787845483e-207,467.172327362045
FOS,0.702233079822855,11.3423844664726,31.6214261559729,1.22541028499287e-214,6.6029190856366e-213,480.088853985662
GNAS,0.700839206860596,8.39152612765019,37.2486563085015,1.32238895634806e-294,1.12507460417718e-292,664.017839788608
EZR,-0.685149733972558,8.5681093450328,-36.4522452329866,1.36031150440519e-282,1.09947177343549e-280,636.385815278974
NFIB,0.681885147514697,7.70519464945526,41.0323937485609,0.0,0.0,802.499865402907
FABP7,-0.680335164606064,8.77321737743987,-27.8191260006479,2.04879881211293e-167,7.23908913613236e-166,371.502969987121
MT-ND5,0.674029581574919,10.0532975224647,42.7948709052385,0.0,0.0,870.926418473185
IGF2,-0.669667497274088,7.84893925593664,-25.2220292964424,2.15503252934567e-138,5.95488903194406e-137,304.788400181427
DKK3,0.664351448798961,7.24443516471879,53.5966507923496,0.0,0.0,1341.52339210771
CIRBP,0.653814670191323,9.25634671528146,41.4864678418235,0.0,0.0,819.893770022241
GLUL,0.647410436487293,7.73935231432993,36.8759382702234,6.25164051870918e-289,5.18244969153507e-287,650.964399697662
SPARC,0.646939873957629,7.39105247505712,47.7696645072823,0.0,0.0,1077.01831943936
NMU,-0.646720552186083,7.39747391438144,-48.2126677598603,0.0,0.0,1096.27199495764
IFI16,0.645734593599851,7.90523672165008,38.1699676638315,8.44678871023018e-309,7.58568552782616e-307,696.671034749204
HMGB2,-0.641636447976975,8.18920523421886,-34.3678597910481,3.21530522912956e-252,2.14331583624245e-250,566.521329759065
NAP1L1,0.639654262751091,8.97360363988765,37.6764869212601,3.66640502649586e-301,3.16092998684297e-299,679.101583984305
GLTP,-0.638321692670602,7.9562549820886,-38.0328065617085,1.14356205258947e-306,1.01291400438953e-304,691.767535219199
CLSTN1,0.634944417944621,7.72800896818309,39.4596258263074,0.0,0.0,743.529825633835
PERP,-0.63021466497215,11.6729924629652,-58.5214418225914,0.0,0.0,1583.20098613747
CRABP2,-0.618769934809271,7.91052705999204,-32.4616311556229,7.92129400833789e-226,4.53266257149671e-224,505.822134401559
CLEC2B,-0.605234397528596,8.20236166260821,-30.7420825706779,3.11514877860107e-203,1.53759938949882e-201,453.860765933209
EDN3,0.602699572566439,7.52602656841108,36.0748336173372,6.25680945379358e-277,4.75959175626227e-275,623.360338131118
DSC3,-0.595014275952956,9.15958666599808,-35.2193666281508,1.92381630706358e-264,1.35210828711664e-262,594.635657223214
TPPP3,-0.5902963432822,7.62329196558883,-30.4620160526967,1.19060102739387e-199,5.42142693178082e-198,445.623116368651
CYCS,-0.582417103861806,8.52862751600057,-32.6542487835075,1.78435744284728e-228,1.05850047939913e-226,511.910273551104
HES1,-0.577085778526547,8.68059304184032,-21.8139270542003,2.2047883266823e-104,4.20535732163061e-103,226.637665143718
TUBB4B,-0.57030714889116,8.87301254601918,-30.7585616421971,1.76243985531131e-203,8.76610469572534e-202,454.429355096924
GSTA4,-0.568199282270011,7.77936659206666,-35.6039665575737,4.80474452433119e-270,3.53039523799153e-268,607.522376262038
CDCA7L,0.56315788816409,7.19295299499899,47.0918522849423,0.0,0.0,1047.83971846123
DNAJB6,-0.562479568052053,8.43653411488175,-31.6255758162181,9.62844334566247e-215,5.23172392210534e-213,480.329369155618
TAX1BP3,0.560773211046172,7.72482854473597,34.4317325957097,3.87170428543501e-253,2.60775415725237e-251,568.635760481091
FTL,0.560173028519038,10.3366229473548,36.4491224059485,1.51465140562593e-282,1.20910320849102e-280,636.278451446648
SERPINB2,-0.5589688563828,8.28481287419877,-25.9784956715071,1.42795048018881e-146,4.25489760594508e-145,323.587470337639
TUBA1C,-0.557756037193388,8.19116070349019,-30.4743490736946,7.51045902599283e-200,3.46875914729069e-198,446.082951766743
PTTG1,-0.557633488789378,7.44377178969377,-36.2708067811119,6.9115136649387e-280,5.32021992351115e-278,630.161440157285
GSTM3,0.549413541414848,8.26185138917103,29.5325682988218,4.80567318630623e-188,2.03094658971609e-186,418.935227980784
SERPINB5,-0.548651591527157,8.70623625487154,-30.5117016455689,2.51429848337455e-200,1.17807637634057e-198,447.175811525233
GPX1,0.546784982920563,7.82719318252317,32.9205573326693,4.28044070510614e-232,2.58666631768376e-230,520.235812716364
NFKBIA,-0.544804914380383,10.0746285308652,-25.0212880048054,2.92187102609739e-136,7.93815884653181e-135,299.887743906279
CHP2,-0.544322525856359,7.34812479515182,-43.5747197919787,0.0,0.0,901.98182071698
PTRF,0.539485486062937,8.22689699026512,30.462246515473,1.07037743421326e-199,4.90855353873968e-198,445.729119734235
SPINK5,0.535168118012688,7.26208897359907,35.4044847432389,4.66508186244733e-267,3.35160214695382e-265,600.651666915077
TUBA4A,-0.528981561629509,8.30534023746681,-28.2764871662237,7.86771535294077e-173,2.95771206233227e-171,383.953877423489
ITGA2,0.528361630813446,7.69175671151204,31.7590982015623,1.67383278818897e-216,9.17203627833043e-215,484.376534004962
RBBP8,0.526681111735354,7.41234234863095,35.891719005008,2.84803993319403e-274,2.1167156560957e-272,617.245646423036
KLF5,-0.526203820687023,9.02682146799136,-29.9769675950531,1.42249690543395e-193,6.29990752776433e-192,431.648070758134
S100A6,0.525555916223328,8.12813225952963,24.4250436401194,5.05938607986326e-130,1.31381487519662e-128,285.550076265145
IGFBP6,0.525109791645611,7.16425573045256,34.5006879868194,4.76082424068969e-254,3.27483931279782e-252,570.729711684684
KCNK7,-0.524665357021188,7.37935251846563,-40.2630566476159,0.0,0.0,773.405326231306
ID3,-0.524139166566076,8.35278232267634,-23.3571321521758,3.32723516796034e-119,7.47010506806651e-118,260.690179367862
SPAG9,-0.520759018208755,7.84835593767194,-29.9118521248009,9.28611932438021e-193,4.05703023996233e-191,429.774510961579
LAMB3,0.520208400721497,7.25239568104505,41.2000956905658,0.0,0.0,808.904792113746
CDKN1A,-0.51959866937782,7.75888600931338,-30.5724939578343,4.22467861640268e-201,2.00858617159263e-199,448.957101328249
DEFB1,-0.507757578211799,7.65471973643169,-33.0930077712541,1.87559124657513e-234,1.16611278849565e-232,525.65979365061
NPM1,0.502250575259525,10.6153764953198,42.9916940931388,0.0,0.0,878.719650826546
RSRP1,-0.498301088857131,8.92262586354174,-26.8990650207665,7.41230975590717e-157,2.3844773572983e-155,347.229267525248
PRDX5,0.493574197891245,8.47038314882701,28.57538243799,2.1358840231666e-176,8.17196810283742e-175,392.153368176026
TKT,0.484657834495372,8.25375274392116,26.9467263533434,2.13590603647351e-157,6.94008463911442e-156,348.471505653371
SLC25A5,-0.482681071020373,9.42468941472323,-28.996914720623,1.75208630247361e-181,6.95030063300267e-180,403.847412099627
HNRNPAB,-0.477013449620836,7.92385515673603,-27.7132039633542,3.28840632548217e-166,1.14316318820256e-164,368.731242993437
THSD4,0.475191921232732,7.15334805263728,39.143364912143,0.0,0.0,731.913118189085
SERPINH1,0.473452618394072,7.32263601711958,34.4369608849716,3.26304642222575e-253,2.22093243853807e-251,568.80660740293
ADM,-0.469996112826331,7.85638384394099,-19.8036644586121,1.58034114240429e-86,2.42144213904885e-85,185.628348063684
PKP1,-0.469211213526479,7.65287830916168,-29.8857116397587,1.97001143131809e-192,8.54905631872671e-191,429.023430928028
TXNDC17,0.467930940517345,7.93018131245617,27.414494859093,9.52340283172976e-163,3.20720430781066e-161,360.772537127947
TNFSF10,0.466406540626787,7.77653029304359,25.783657276283,1.87850583563179e-144,5.47135978972754e-143,318.716409678955
CCNI,0.463688518679511,8.68917775027419,26.8126130751069,7.04436714481754e-156,2.24378709154632e-154,344.98125443829
BLCAP,0.461903166679709,7.46867547956572,31.1279917232628,3.03517770768115e-208,1.55757611570368e-206,465.384579608008
JUP,-0.461365174402447,7.94935279860517,-27.5493831209974,2.62946497774285e-164,8.9958309767647e-163,364.356482974871
EMP1,-0.461273524256987,9.27571137489119,-25.466026204725,4.9966232517214e-141,1.41083694085723e-139,310.844107691378
KLK11,-0.458353227445601,8.28068774374196,-25.2822730381395,4.67184159283364e-139,1.29648616906705e-137,306.314264198968
WNT3,0.457834111110604,7.36105931472716,33.9228905024327,5.86970801218379e-246,3.75777544621588e-244,552.119802496095
SDCBP,0.457748586168828,7.56783045331985,29.3973789657159,2.22834220167879e-186,9.35614329613965e-185,415.103941003209
APP,0.457070567553385,7.65658230167739,28.6270807728046,5.12293020259999e-177,1.97171825535783e-175,393.57901830771
PSME1,0.454370933400659,8.0922306876833,25.5245491639049,1.16998944295703e-141,3.3474122735222e-140,312.293299386703
IFNGR1,0.453622964936387,7.68746544376173,27.0018144560475,5.05702545918444e-158,1.65145083934781e-156,349.909879802272
PMAIP1,-0.453562780917841,8.36006139529971,-21.3407671863186,4.94665276296736e-100,8.86012652779693e-99,216.643030079417
CTNNAL1,0.452020413556078,7.26261405832932,36.0042184197962,6.21858743123465e-276,4.67551003841433e-274,621.065991267472
HSP90AA1,0.448936967992761,10.6246634124564,24.1076436298763,9.19338792395647e-127,2.29515236742481e-125,278.059534726843
DNAJA1,-0.440345737540904,9.17692534305107,-22.7096880515025,7.06094535762612e-113,1.47277653814227e-111,246.152935510581
MAP1LC3B,-0.438563871061519,8.22887562526846,-23.8202394933365,7.4195676114802e-124,1.77684904354929e-122,271.379201405452
GBP1,0.436820846851367,7.23118150316487,31.2435304230021,1.03663575077638e-209,5.49416947911479e-208,468.7573831256
MORF4L1,0.436692428492958,8.48298044665566,25.6024941682507,1.68396365575208e-142,4.86094151700579e-141,314.228305122184
ADH5,0.435859985091056,7.47226099893767,29.6829793700837,6.58797312158641e-190,2.82104862279323e-188,423.219014639635
NUSAP1,-0.431454729903294,7.29764687365427,-30.4748530504446,7.42547949207438e-200,3.45418348170884e-198,446.094326324188
PARK7,0.42950407299894,8.20440779100004,25.0663318497765,9.297361720703e-137,2.53657134540361e-135,301.030514775993
ASS1,0.429237017103156,7.45635183609393,28.5671062434324,2.68376341671412e-176,1.02077730896903e-174,391.925363402767
KPNA2,-0.428973706650072,7.50920562412323,-26.8084139340375,7.85715008247123e-156,2.49040845261073e-154,344.872236704558
MEIS2,0.428308961665872,7.37499201137599,29.9691810101654,1.78061422156327e-193,7.83227997049531e-192,431.423830495147
CLDN1,-0.426045124082946,7.35871351174027,-30.8335377731116,1.9207981979573e-204,9.70303214686867e-203,456.643021509964
SPTSSA,-0.423827693408894,8.4477990339921,-23.6159606699539,8.43578071170951e-122,1.94806278863977e-120,266.655184103922
HSPA1A,0.423158044305672,9.59688255017656,16.1370997120626,3.03220876593706e-58,3.06347841883579e-57,120.72034025982
CYB5A,-0.422813911444582,7.79229344991744,-26.1289271407679,3.00253399851439e-148,9.11473466403476e-147,327.442592034166
TP53AIP1,0.421996949531924,7.43302692367995,28.6695255314851,1.58368461287522e-177,6.16873777521155e-176,394.751277655327
APOE,-0.42192784059581,7.69900527870945,-21.7610133359169,6.82930805187665e-104,1.29877370186572e-102,225.509710373874
EID1,0.419094858322618,8.16412513774852,24.0807322569383,1.67734560640962e-126,4.17142949655561e-125,277.459240773978
CENPF,-0.418230041323152,7.02739046711899,-43.4607863100388,0.0,0.0,897.415205358946
CCL27,-0.418119064861454,7.57893162738891,-23.7113051710358,9.60253607886574e-123,2.2254479672382e-121,268.824000254997
ERRFI1,-0.417776517026363,8.35939191499898,-20.1757584817365,1.04251889419244e-89,1.6562474618792e-88,192.932156115166
SNHG8,0.417367161191741,8.64877678860662,23.5049999508797,1.08577791175696e-120,2.48958864447536e-119,264.105395035289
NEAT1,-0.416244773216914,10.8355034425444,-24.3309220518278,4.54884242877104e-129,1.16256186341634e-127,283.357869428672
ZNF706,-0.413171184458511,8.58470581131333,-23.9103808597295,9.07647621673575e-125,2.22304906126566e-123,273.476043480207
CEBPB,-0.412815869163795,7.9540315634396,-23.1230082902181,6.57334718137221e-117,1.44078857202552e-115,255.414950793202
MIR22HG,-0.412319463864958,7.52713754721187,-26.1601126915655,1.35983901772623e-148,4.147509004065e-147,328.233335762683
RORA,-0.409797206243538,8.23721888538462,-22.6068284824793,6.83762517962362e-112,1.41252665851266e-110,243.887366810407
DUSP6,0.406878771803063,7.11617237916861,35.3363426261552,3.87167657316092e-266,2.75101766176467e-264,598.537350766735
ALDH2,-0.405400916784411,8.01085976747001,-23.9096189407913,9.23939449805267e-125,2.25441225752485e-123,273.45828842277
S100A10,0.404826345749443,9.5622691640566,24.3331188952077,4.31769782901313e-129,1.10786643501583e-127,283.409919596951
FGFR2,0.403611962890796,7.35776187839754,29.2095699306537,4.48354500019091e-184,1.83484822602749e-182,409.807073712007
KCNQ1OT1,-0.399801473529589,7.50135802978771,-22.7867903065412,1.29188003819543e-113,2.720943428981e-112,247.847846688147
MFSD2A,-0.398381301665613,7.71314136457829,-23.9541649483209,3.26237236878542e-125,8.02072233329527e-124,274.4972501164
PHLDA1,0.397707482416606,7.08300021214022,33.3811725456312,2.31854565934399e-238,1.46977610130571e-236,534.648085718705
TUBA1B,-0.39765799557361,9.01247822106716,-18.8364558758475,1.58244398104473e-78,2.22921193495321e-77,167.259702593592
PALLD,0.397568355400542,7.18393558386589,32.1794410730954,4.35989937682888e-222,2.43026804918754e-220,497.218980704225
MYC,-0.395460423890965,9.08518178305523,-17.3606243994366,4.60660044861783e-67,5.34762630175276e-66,140.948937273653
MAFB,-0.391909206320948,8.42909501535454,-19.7510104911549,4.38770422886555e-86,6.69124894901996e-85,184.609983629877
CHD9,0.391046467792196,7.71646377035953,23.8045941630463,1.06762109626637e-123,2.53795515016851e-122,271.01603058438
SERTAD4,0.387536793831807,7.09453639782087,36.5316101345214,8.83585510870386e-284,7.23197963707331e-282,639.117144315237
C20orf24,-0.387366048527426,7.79401440868251,-23.2892044920293,1.51190587769578e-118,3.35944446913433e-117,259.179311171257
AHNAK,-0.386899619448709,8.67329348986561,-21.7455165122157,9.25728364014675e-104,1.74511941741076e-102,225.206072301401
NSG1,-0.386526481134139,7.77280240790047,-23.7958069152452,1.30959460234149e-123,3.1017724171209e-122,270.812154002452
HMGN3,0.382933887224594,8.23939991308063,21.6771403259713,3.97297669906847e-103,7.4032470709443e-102,223.75280337539
EFNA1,-0.382674231333892,7.96546194334081,-21.5395248793094,7.35531417975185e-102,1.33970314045846e-100,220.841223316477
EIF4A3,-0.382549651433067,8.04800971756018,-21.2789286670834,1.76059177513939e-99,3.14474762929593e-98,215.376431684009
LGALS7,-0.382510555865845,7.91750402778553,-25.6701408705695,3.11713974235765e-143,9.03830743232491e-142,315.912159794851
CALM2,-0.38023081015953,9.29551035109009,-22.8756442192349,1.71997450358455e-114,3.6583405066374e-113,249.85971780381
PTPRZ1,0.379397499141564,7.38995167776473,25.9211787753583,5.74501916285247e-146,1.70400430766074e-144,322.197546754994
MYL12A,0.379325413827643,8.50669648305657,22.2140534307642,3.80518119480365e-108,7.50131146512207e-107,235.282251996995
MKI67,-0.376260824953715,6.96597825314145,-51.733179314714,0.0,0.0,1254.32608469245
ZBED2,0.376077407666145,7.13493971488402,32.4842714866469,3.53255028484991e-226,2.03941697694996e-224,506.628426055029
FAM46B,-0.375764651183274,7.54561396290431,-22.9873885695325,1.40497705003279e-115,3.01813342375815e-114,252.359266649767
PLAT,0.372649182115261,6.97455646417027,40.1044476057793,0.0,0.0,767.17870203146
ANXA11,0.372298139086568,7.33181529655454,27.3216518618478,1.11596499636872e-161,3.71949982810317e-160,358.315273587888
YWHAZ,-0.371953960454004,8.93054503722552,-22.0031265550948,3.68088084483043e-106,7.10464941572345e-105,230.720690844136
LMNA,-0.371275930162788,9.36033904119793,-21.6668224235064,4.94782776852729e-103,9.19329148025788e-102,223.533887357276
RSL24D1,0.369406884955338,8.44593824956373,21.916747557173,2.36524416363376e-105,4.53818064155961e-104,228.864658163454
BBC3,-0.368939126249446,7.53199147930937,-23.3052424304342,1.04916442859818e-118,2.33927489493649e-117,259.543930404146
TCEAL4,0.368921413973978,7.98976994337395,20.725551070967,1.6060369498148e-94,2.71849081610013e-93,203.983848313004
KRT16,-0.367321365001292,7.33538938148588,-20.9241956159193,2.81570484429106e-96,4.842113702975e-95,208.017496346495
H3F3B,-0.366823915908809,11.5860085989897,-30.7230038472894,5.03381206494787e-203,2.46580521302674e-201,453.38124275514
PVRL4,-0.365295536118436,7.16385262065881,-34.102078665683,1.78193458725151e-248,1.16383727688568e-246,557.910632830087
GSTO1,0.359595858167848,7.62167365379496,22.6943586409884,9.81108183283866e-113,2.03982170839662e-111,245.824649435817
AES,0.358265575454992,7.38047365059083,25.5006993896013,2.11490430020197e-141,6.02421638991451e-140,311.702333758773
CCND2,0.357870321105123,7.57830898974632,23.0279076852934,5.62627823298409e-116,1.21265050181584e-114,253.272468484775
EIF5A,-0.356908495728598,8.61794636140312,-20.7728206696773,6.12277398487193e-95,1.04183833121531e-93,204.945731947529
TOB2,-0.35675452292698,7.68433103218914,-21.4500814391159,4.85594008951768e-101,8.79510045345136e-100,218.95837095629
SESN3,0.355515944966007,7.15217462600851,31.1701777610019,8.60738896704239e-209,4.45243016487169e-207,466.643207334118
ANXA2,-0.354348901166691,10.3549534762026,-27.9610808090022,4.14754385687591e-169,1.48165848500329e-167,375.396670474815
CSTA,-0.353860124144755,8.35283806609248,-18.0406514720016,3.10070214165423e-72,3.97012674216559e-71,152.817203324988
WLS,0.353033813639467,7.20344712284789,29.1031654047911,8.92716558285123e-183,3.6303806703595e-181,406.820044723425
EDN1,0.352992430442227,7.94290291796935,15.8419936239975,3.2754024434871e-56,3.18477476685528e-55,116.057233083196
ARPC1B,0.352900974135198,7.11756943357978,32.4219084056565,2.44323587402189e-225,1.38578624223031e-223,504.69684872439
MYL12B,0.350692833624895,9.05729820033547,22.5534599357301,2.22582011501591e-111,4.54011131346779e-110,242.709682622337
LGALS3,-0.346836065403406,9.18894264402626,-20.8240586580103,2.14758146886986e-95,3.68335856172745e-94,205.990748177886
GPNMB,0.345864935646224,9.01498513711809,19.722462614926,7.53981893991001e-86,1.13907638470697e-84,184.069997896977
DDX5,-0.344636182546779,9.93206919847518,-22.5870956650896,1.05819528907819e-111,2.1652818794872e-110,243.451612829966
EIF3E,0.344429705808849,9.96982569559642,26.1045397415513,5.57482931286315e-148,1.68443207182117e-146,326.824840793852
ZFP36L2,0.344269940527006,8.66983012832243,17.5422964963752,1.98939528106377e-68,2.36460108223499e-67,144.080169949579
FERMT1,0.343899602510219,7.44734873766842,23.0741390151505,1.98331510174753e-116,4.31788398919176e-115,254.312943940113
S100A11,-0.341623082356384,9.97637209352396,-23.4540156218944,3.49886750598082e-120,7.91037667610909e-119,262.937646212097
SYNE2,0.341126130071972,8.95102229858658,18.7233168255014,1.27006336354766e-77,1.76607090509659e-76,165.183253722234
CDH13,0.340115804418587,7.12960104833873,30.6633400694393,2.92137161682492e-202,1.40967081152164e-200,451.625076624208
ARL4D,-0.339422688734124,8.51244655550051,-16.4044228228641,4.05626970179127e-60,4.19645438268518e-59,125.017396072945
AMD1,-0.339210495649228,8.54610352480061,-18.5051112706272,7.00871953064242e-76,9.52066816914578e-75,161.185014135533
EEF1D,0.339129832795251,10.1492112685499,28.1456403702009,2.77704828533947e-171,1.02024967119347e-169,380.395405823831
TMEM40,-0.337454160391635,7.23831931148177,-27.804982648162,2.79467223725627e-167,9.82084276418426e-166,371.192726524375
TXN,-0.336939657061414,9.45905435340658,-20.7883437201657,4.45877168822972e-95,7.60697037891646e-94,205.262068427994
SMC4,-0.336394253383419,7.37994149859941,-23.4818872447753,1.8460633258588e-120,4.20304417781796e-119,263.575720971441
ZNF750,-0.33636457820431,7.18211678206886,-29.7094564193965,3.09012562901969e-190,1.33205015448276e-188,423.975006853872
RBM3,0.336034033277069,8.85240719462042,20.0035805635947,3.08130893221311e-88,4.81249844340337e-87,189.554859237389
NPC2,0.335214216841573,8.38232979724873,19.5533033662011,1.99085062058908e-84,2.97982410016875e-83,180.805670393626
CCNB1IP1,0.33384299792989,7.36915154731266,23.7675834075414,2.52280369758034e-123,5.88897065290775e-122,270.157812485167
GSTP1,-0.332717010867085,9.95312660952116,-21.6796198474815,3.76884369234504e-103,7.04316280771764e-102,223.805426530804
SAT1,0.332044023819822,8.0397390905967,14.8395547049281,1.41506344713115e-49,1.18520728615933e-48,100.846150159131
UBXN4,0.331365805846164,8.12940209414948,19.1323998744841,6.10058677330738e-81,8.90437789530599e-80,172.801298265573
SMARCAD1,0.330735408198177,7.23659315220858,26.1817716271824,7.8405516185197e-149,2.4141431793023e-147,328.783043502473
PFDN5,0.330686114912237,9.65780160603606,25.1744153896555,6.60756833588592e-138,1.81806539829099e-136,303.669802803899
TMEM45A,-0.330471838524664,7.54610081797981,-18.8057594634155,2.79523097906732e-78,3.91211331399335e-77,166.69247666344
KRT31,0.329434506573487,7.25970199553481,24.1931236328886,1.18765496937426e-127,2.99975665311482e-126,280.101895123782
CAV2,0.328833061615072,7.64415606573651,20.635722630829,9.97965212317657e-94,1.66740130822893e-92,202.161749562535
NRG1,0.328381297600762,7.10038424460489,30.1153845335217,2.60400640717265e-195,1.16927121033183e-193,435.643201506683
LAMB4,0.328182301540713,7.27070998819687,25.46644277878,4.94530940864997e-141,1.40247239633029e-139,310.854412141127
DLK2,0.325405796503081,7.06048156064351,32.609412743811,7.21652610684622e-228,4.24200525516979e-226,510.514613850422
ARID5B,0.324982712628047,7.71471791794105,19.0047319460785,6.73621075164854e-80,9.61508581018973e-79,170.406725807945
LAMA3,0.324457062751966,7.33335646002582,23.7701678601718,2.37586772921511e-123,5.56607273083511e-122,270.217700449449
TIPARP,-0.3242860442479,7.92304729347232,-18.1923689050039,2.03122812545599e-73,2.64796795548356e-72,155.5338168964
CFL1,-0.323544010343455,9.35228330164219,-20.4809634747723,2.28138106295214e-92,3.75353942825662e-91,199.040449452282
ATP2B1,0.323456622339692,7.86560003528395,18.658264912621,4.21848692695799e-77,5.8035609510022e-76,163.986537625928
GAPDH,0.322036728516702,10.6076715187063,23.2875902765958,1.56852067727917e-118,3.47330640386546e-117,259.142625553791
DDB2,0.321631491623468,7.35993006796804,22.9323501289988,4.82459119798179e-115,1.03297373132948e-113,251.12817028574
MAL2,-0.320973764384779,7.12584855151276,-30.5224107055778,1.83680594842069e-200,8.6691877828381e-199,447.489363704498
SPRY1,0.320410303911221,7.14918937052584,27.3221235988054,1.10211833130326e-161,3.69238193274968e-160,358.327739294438
SPRR1B,-0.319180083624372,7.06840556728116,-25.4050746309759,2.37266435886489e-140,6.67028162800887e-139,309.289265529469
CHD1,-0.319045096372804,7.70781757388187,-18.8785163864204,7.1283015910261e-79,1.00856888594255e-77,168.054649985319
ID2,-0.31903878902185,8.29010999550376,-14.0434984728883,1.31812042419387e-44,1.00506682344783e-43,89.4609959817261
PKM,0.317879783553026,8.51227617636916,17.4104844722067,1.93192929893087e-67,2.25892492710434e-66,141.814747946292
